taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
7840536	Potentilla nivalis subsp. asturica (Font Quer & Guinea) M.Laínz	7840536	Potentilla nivalis subsp. asturica (Font Quer & Guinea) M.Laínz	5	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Potentilla	8079058	Potentilla nivalis	5366085	
7865428	Triticum aestivum var. erythroleucum (Korn.) Mansf.	4932510	Triticum aestivum subsp. aestivum	4	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Triticum	2706388	Triticum aestivum	7795888	
11059817	Solanum nigrum var. villosum L.	2929505	Solanum villosum Mill.	6	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum villosum	2929505	
11386955	Lupinus albus var. vulgaris Alef.	2964168	Lupinus albus subsp. albus	10	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lupinus	2963774	Lupinus albus	2964167	
2857613	Allium latifolium Jaub. & Spach	2857613	Allium latifolium Jaub. & Spach	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium latifolium	2857613	NE
2931870	Solanum pilcomayense Morong	2931870	Solanum pilcomayense Morong	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum pilcomayense	2931870	NE
3042542	Brassica souliei subsp. amplexicaulis (Desf.) Greuter & Burdet	3042542	Brassica souliei subsp. amplexicaulis (Desf.) Greuter & Burdet	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506	Brassica souliei	3042535	
3047592	Brassica palmensis Kuntze	3047585	Sinapis pubescens L.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Sinapis	3047584	Sinapis pubescens	3047585	NE
3054289	Carya illinoinensis (Wangenh.) K.Koch	3054289	Carya illinoinensis (Wangenh.) K.Koch	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Juglandaceae	2499	Carya	3054287	Carya illinoinensis	3054289	LC
3681615	Ipomoea cholulensis Kunth	3681615	Ipomoea cholulensis Kunth	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Convolvulaceae	2389	Ipomoea	2928509	Ipomoea cholulensis	3681615	NE
5375501	Erucastrum virgatum (C.Presl) C.Presl	5375501	Erucastrum virgatum (C.Presl) C.Presl	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Erucastrum	7508856	Erucastrum virgatum	5375501	NE
6449285	Vicia sativa var. cordata Arcang.	2975014	Vicia sativa L.	9	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia sativa	2975014	
6709159	Brassica napus f. napus	6709159	Brassica napus f. napus	865	FORM	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506	Brassica napus	3042636	
7907172	Cucurbita argyrosperma K.Koch	7907172	Cucurbita argyrosperma K.Koch	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Cucurbita	2874506	Cucurbita argyrosperma	7907172	NE
2965251	Medicago tornata subsp. striata (Bastard) Kerguélen	2965250	Medicago tornata (L.) Mill.	2	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago tornata	2965250	
2977272	Ononis tridentata L.	2977272	Ononis tridentata L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Ononis	2977094	Ononis tridentata	2977272	NE
2982565	Vigna laurentii De Wild.	2982565	Vigna laurentii De Wild.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vigna	2982372	Vigna laurentii	2982565	EN
3138306	Carthamus boissieri Halácsy	3138306	Carthamus boissieri Halácsy	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Carthamus	3138214	Carthamus boissieri	3138306	NE
3965678	Medicago rostrata (Boiss. & Balansa) E.Small	3965678	Medicago rostrata (Boiss. & Balansa) E.Small	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago rostrata	3965678	NE
4071362	Diospyros samoensis A.Gray	4071362	Diospyros samoensis A.Gray	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ebenaceae	6709	Diospyros	3030169	Diospyros samoensis	4071362	LC
5362628	Pyrus takhtadzhianii Fed.	5362628	Pyrus takhtadzhianii Fed.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Pyrus	2986532	Pyrus takhtadzhianii	5362628	NE
6313800	Hordeum vulgare subsp. spontaneum (K.Koch) Thell.	2706075	Hordeum spontaneum K.Koch	783	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Hordeum	2706050	Hordeum spontaneum	2706075	
7225596	Raphanus raphanistrum subsp. raphanistrum	7225596	Raphanus raphanistrum subsp. raphanistrum	449	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Raphanus	3040962	Raphanus raphanistrum	3040983	
7271846	Prunus spinosa subsp. spinosa	7271846	Prunus spinosa subsp. spinosa	39	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus spinosa	3023221	
2992879	Rubus robiae (W.C.R.Watson) A.Newton	2992879	Rubus robiae (W.C.R.Watson) A.Newton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus robiae	2992879	NE
2993946	Rubus irenaeus Focke	2993946	Rubus irenaeus Focke	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus irenaeus	2993946	NE
3053125	Rorippa aurea (Boiss. & Heldr.) Hub.-Mor.	3053125	Rorippa aurea (Boiss. & Heldr.) Hub.-Mor.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Rorippa	3053118	Rorippa aurea	3053125	LC
3054354	Juglans californica S.Watson	3054354	Juglans californica S.Watson	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Juglandaceae	2499	Juglans	3054350	Juglans californica	3054354	NT
3083823	Chenopodium L.	3083823	Chenopodium L.	109	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Chenopodium	3083823			NE
3086357	Piper nigrum L.	3086357	Piper nigrum L.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Piper	3075433	Piper nigrum	3086357	NE
3693336	Rorippa anceps (Wahlenb.) Rchb.	3693336	Rorippa anceps (Wahlenb.) Rchb.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Rorippa	3053118	Rorippa anceps	3693336	NE
3966363	Medicago isthmocarpa (Boiss. & Balansa) E.Small	3966363	Medicago isthmocarpa (Boiss. & Balansa) E.Small	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago isthmocarpa	3966363	NE
5658526	Vitis cinerea var. helleri (L.H.Bailey) M.O.Moore	5658526	Vitis cinerea var. helleri (L.H.Bailey) M.O.Moore	78	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Vitales	7222050	Vitaceae	6672	Vitis	7467468	Vitis cinerea	5372379	
6709441	Acer monspessulanum subsp. oksalianum Yalt.	6709441	Acer monspessulanum subsp. oksalianum Yalt.	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Acer	3189834	Acer monspessulanum	7262958	
7225643	Lepidium villarsii subsp. villarsii	7225643	Lepidium villarsii subsp. villarsii	44	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Lepidium	3051713	Lepidium villarsii	5376818	
7543069	Agropyron junceum var. megastachyum (Fr.) PérezLara	8395719	Thinopyrum junceum (L.) Á.Löve	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Thinopyrum	2704132	Thinopyrum junceum	8395719	
2857092	Allium caesium Schrenk	2857092	Allium caesium Schrenk	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium caesium	2857092	NE
2975338	Vicia coreana H.Lév.	2975328	Vicia hirsuta (L.) Gray	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia hirsuta	2975328	NE
2975371	Vicia articulata Hornem.	2975371	Vicia articulata Hornem.	230	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia articulata	2975371	LC
2986142	Ribes watsonianum Koehne	2986142	Ribes watsonianum Koehne	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Grossulariaceae	2403	Ribes	2986095	Ribes watsonianum	2986142	NE
2995829	Rubus leyanus W.M.Rogers	2995829	Rubus leyanus W.M.Rogers	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus leyanus	2995829	NE
2996927	Rubus porphyrocaulis A.Newton	2996927	Rubus porphyrocaulis A.Newton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus porphyrocaulis	2996927	NE
3001071	Malus kansuensis (Batalin) C.K.Schneid.	3001071	Malus kansuensis (Batalin) C.K.Schneid.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Malus	3001068	Malus kansuensis	3001071	DD
3020780	Prunus ramburii Boiss.	3020780	Prunus ramburii Boiss.	14	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus ramburii	3020780	VU
3189866	Acer negundo L.	3189866	Acer negundo L.	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Acer	3189834	Acer negundo	3189866	LC
3768631	Acer distylum Siebold & Zucc.	3768631	Acer distylum Siebold & Zucc.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Acer	3189834	Acer distylum	3768631	LC
5356505	Lathyrus laevigatus (Waldst. & Kit.) Gren.	5356505	Lathyrus laevigatus (Waldst. & Kit.) Gren.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062	Lathyrus laevigatus	5356505	NE
5373472	Crambe scaberrima Webb ex Bramwell	5373472	Crambe scaberrima Webb ex Bramwell	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Crambe	3041334	Crambe scaberrima	5373472	VU
7582996	Aegilops ovata L.	4138080	Aegilops neglecta Req. ex Bertol.	601	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Aegilops	2703501	Aegilops neglecta	4138080	LC
8331257	Ribes multiflorum subsp. sandalioticum Arrigoni	8331257	Ribes multiflorum subsp. sandalioticum Arrigoni	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Grossulariaceae	2403	Ribes	2986095	Ribes multiflorum	2986131	
8551104	Ribes sinanense F.Maek.	8551104	Ribes sinanense F.Maek.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Grossulariaceae	2403	Ribes	2986095	Ribes sinanense	8551104	NE
2932389	Solanum torvum Sw.	2932389	Solanum torvum Sw.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum torvum	2932389	NE
2965405	Medicago intertexta (L.) Mill.	2965405	Medicago intertexta (L.) Mill.	123	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago intertexta	2965405	NE
5365576	Potentilla erecta (L.) Raeusch.	5365576	Potentilla erecta (L.) Raeusch.	202	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Potentilla	8079058	Potentilla erecta	5365576	NE
7225597	Raphanus sativus var. sativus	7225597	Raphanus sativus var. sativus	66	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Raphanus	3040962	Raphanus sativus	7678610	
12301429	Brassica napus var. alba DC.	3042636	Brassica napus L.	6	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506	Brassica napus	3042636	
12309097	Ilex aquifolium var. senencens Gaudin	5414222	Ilex aquifolium L.	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Aquifoliales	7226638	Aquifoliaceae	6716	Ilex	10792217	Ilex aquifolium	5414222	
2705162	Panicum capillare L.	2705162	Panicum capillare L.	50	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Panicum	2705064	Panicum capillare	2705162	NE
2965419	Medicago praecox DC.	2965419	Medicago praecox DC.	111	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago praecox	2965419	NE
2997787	Rubus cissburiensis W.P.C.Barton & Ridd.	2997787	Rubus cissburiensis W.P.C.Barton & Ridd.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus cissburiensis	2997787	NE
3043620	Isatis Tourn. ex L.	3043620	Isatis Tourn. ex L.	67	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Isatis	3043620			NE
3140453	Lactuca orientalis (Boiss.) Boiss.	3140453	Lactuca orientalis (Boiss.) Boiss.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Lactuca	3140231	Lactuca orientalis	3140453	NE
3172244	Olea L.	3172244	Olea L.	12	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Oleaceae	6652	Olea	3172244			NE
4133858	Cynosurus elegans Desf.	4133858	Cynosurus elegans Desf.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Cynosurus	2704393	Cynosurus elegans	4133858	NE
4928042	Brassica napus var. annua W.D.J.Koch	3042636	Brassica napus L.	5	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506	Brassica napus	3042636	
4928751	Acer sterculiaceum subsp. franchetii (Pax) Murray	4928751	Acer sterculiaceum subsp. franchetii (Pax) Murray	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Acer	3189834	Acer sterculiaceum	7262989	
5363343	Pyrus communis subsp. transcaucasica Tuz	7271631	Pyrus communis subsp. communis	185	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Pyrus	2986532	Pyrus communis	5362573	
5373530	Crambe arborea Webb ex H.Christ	5373530	Crambe arborea Webb ex H.Christ	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Crambe	3041334	Crambe arborea	5373530	VU
5376701	Lepidium cartilagineum (J.Mayer) Thell.	5376701	Lepidium cartilagineum (J.Mayer) Thell.	21	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Lepidium	3051713	Lepidium cartilagineum	5376701	NE
6304858	Lactuca sativa var. longifolia Lam.	7403263	Lactuca sativa L.	86	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Lactuca	3140231	Lactuca sativa	7403263	
8181078	Rubus grabowskii Weihe ex Günther, Grab. & Wimm.	8181078	Rubus grabowskii Weihe ex Günther, Grab. & Wimm.	18	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus grabowskii	8181078	NE
8257630	Isatis tinctoria subsp. tinctoria	5374118	Isatis tinctoria L.	13	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Isatis	3043620	Isatis tinctoria	5374118	
2755489	Dioscorea bulbifera L.	2755489	Dioscorea bulbifera L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Dioscoreales	1171	Dioscoreaceae	7694	Dioscorea	2754367	Dioscorea bulbifera	2755489	NE
2856550	Allium eivissanum Garbari & Miceli	6314182	Allium cupani subsp. hirtovaginatum (Kunth) Stearn	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium cupani	2856889	NE
2857871	Allium gomphrenoides Boiss. & Heldr.	2857871	Allium gomphrenoides Boiss. & Heldr.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium gomphrenoides	2857871	DD
2931041	Solanum candidum Lindl.	2931041	Solanum candidum Lindl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum candidum	2931041	NE
2965560	Medicago platycarpa (L.) Trautv.	2965568	Medicago platycarpos (L.) Trautv.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago platycarpos	2965568	LC
2986097	Ribes rubrum L.	2986097	Ribes rubrum L.	446	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Grossulariaceae	2403	Ribes	2986095	Ribes rubrum	2986097	NE
4932619	Hordeum vulgare subsp. vulgare	4932619	Hordeum vulgare subsp. vulgare	21681	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Hordeum	2706050	Hordeum vulgare	2706056	
5361919	Ficus benghalensis L.	5361919	Ficus benghalensis L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Ficus	2984588	Ficus benghalensis	5361919	NE
5366829	Potentilla anserina L.	7272211	Argentina anserina subsp. anserina	35	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Argentina	3026341	Argentina anserina	5367246	LC
5374112	Isatis tinctoria subsp. athoa (Boiss.) Papan.	5374111	Isatis athoa Boiss.	1	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Isatis	3043620	Isatis athoa	5374111	
5376309	Diplotaxis erucoides (L.) DC.	5376309	Diplotaxis erucoides (L.) DC.	147	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Diplotaxis	3051461	Diplotaxis erucoides	5376309	NE
5675321	Digitaria purpurea Swallen	5675321	Digitaria purpurea Swallen	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Digitaria	2704525	Digitaria purpurea	5675321	NE
7397015	Rorippa gmelinii Rouy & Foucaud	3053201	Rorippa amphibia (L.) Besser	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Rorippa	3053118	Rorippa amphibia	3053201	NE
7761465	Triticum durum var. muticovalensiae Dorof. & Filat.	6313051	Triticum turgidum subsp. durum (Desf.) Husn.	5	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Triticum	2706388	Triticum turgidum	2706406	
8627251	Lathyrus aureus (G.Lodd. ex Drapiez) D.Brândza	8627251	Lathyrus aureus (G.Lodd. ex Drapiez) D.Brândza	66	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062	Lathyrus aureus	8627251	NE
10724106	Hirschfeldia Münchh.	10724106	Hirschfeldia Münchh.	2	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Hirschfeldia	10724106			
2965287	Medicago prostrata Jacq.	2965287	Medicago prostrata Jacq.	42	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago prostrata	2965287	LC
5330758	Colocasia Schott	5330758	Colocasia Schott	4	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Colocasia	5330758			NE
5372401	Vitis vulpina L.	5372401	Vitis vulpina L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Vitales	7222050	Vitaceae	6672	Vitis	7467468	Vitis vulpina	5372401	NE
5634415	Lathyrus spathulatus subsp. elongatus (Bornm.) Ponert	5627177	Lathyrus elongatus (Bornm.)	1	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062	Lathyrus elongatus	5627177	
6422790	Cucumis melo subsp. agrestis (Naudin) Pangalo	6422795	Cucumis melo var. agrestis Naudin	5	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Cucumis	2874568	Cucumis melo	2874570	
7162908	Convolvulus tricolor L.	7162908	Convolvulus tricolor L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Convolvulaceae	2389	Convolvulus	2928386	Convolvulus tricolor	7162908	NE
7795888	Triticum aestivum L.	7795888	Triticum aestivum L.	26414	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Triticum	2706388	Triticum aestivum	7795888	NE
7872219	Rubus parviflorus Kük.	7872219	Rubus parviflorus Kük.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus parviflorus	7872219	NE
8349123	Triticum monococcum var. flavescens Körn.	6430821	Triticum monococcum subsp. monococcum	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Triticum	2706388	Triticum monococcum	7883427	
2929907	Solanum bulbocastanum Dunal	2929907	Solanum bulbocastanum Dunal	27	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum bulbocastanum	2929907	LC
2965568	Medicago platycarpos (L.) Trautv.	2965568	Medicago platycarpos (L.) Trautv.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago platycarpos	2965568	LC
2977171	Ononis arvensis L.	2977171	Ononis arvensis L.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Ononis	2977094	Ononis arvensis	2977171	NE
3040692	Coincya monensis subsp. nevadensis (Willk.) Leadlay	3040692	Coincya monensis subsp. nevadensis (Willk.) Leadlay	9	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Coincya	3040581	Coincya monensis	3040600	
