OTU_ID	taxonomy	kingdom	phylum	class	order	Confidence
863	Root;k__Plantae;p__Tracheophyta;c__Polypodiopsida;o__Hymenophyllales	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	1
864	Root;k__Plantae;p__Charophyta;c__Mesostigmatophyceae;o__Mesostigmatales	Plantae	Charophyta	Mesostigmatophyceae	Mesostigmatales	1
865	Root;k__Plantae;p__Rhodophyta;c__;o__Archaeolithophyllales	Plantae	Rhodophyta		Archaeolithophyllales	1
866	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Nymphaeales	Plantae	Tracheophyta	Magnoliopsida	Nymphaeales	1
867	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Peyssonneliales	Plantae	Rhodophyta	Florideophyceae	Peyssonneliales	1
868	Root;k__Plantae;p__Rhodophyta;c__;o__	Plantae	Rhodophyta			1
869	Root;k__Plantae;p__Charophyta;c__Mesostigmatophyceae;o__Chaetosphaeridiales	Plantae	Charophyta	Mesostigmatophyceae	Chaetosphaeridiales	1
870	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Gunnerales	Plantae	Tracheophyta	Magnoliopsida	Gunnerales	1
871	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Bartramiales	Plantae	Bryophyta	Bryopsida	Bartramiales	1
872	Root;k__Plantae;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales	Plantae	Chlorophyta	Mamiellophyceae	Mamiellales	1
873	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Rhizogoniales	Plantae	Bryophyta	Bryopsida	Rhizogoniales	1
874	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Austrobaileyales	Plantae	Tracheophyta	Magnoliopsida	Austrobaileyales	1
875	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Crossosomatales	Plantae	Tracheophyta	Magnoliopsida	Crossosomatales	1
876	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Icacinales	Plantae	Tracheophyta	Magnoliopsida	Icacinales	1
877	Root;k__Plantae;p__Chlorophyta;c__Chlorophyceae;o__Receptaculitales	Plantae	Chlorophyta	Chlorophyceae	Receptaculitales	1
878	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Batrachospermales	Plantae	Rhodophyta	Florideophyceae	Batrachospermales	1
879	Root;k__Plantae;p__Chlorophyta;c__Ulvophyceae;o__	Plantae	Chlorophyta	Ulvophyceae		1
880	Root;k__Plantae;p__Marchantiophyta;c__;o__	Plantae	Marchantiophyta			1
881	Root;k__Plantae;p__Chlorophyta;c__Pleurastrophyceae;o__Pleurastrales	Plantae	Chlorophyta	Pleurastrophyceae	Pleurastrales	1
882	Root;k__Plantae;p__Tracheophyta;c__Lycopodiopsida;o__Selaginellales	Plantae	Tracheophyta	Lycopodiopsida	Selaginellales	1
883	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Archidiales	Plantae	Bryophyta	Bryopsida	Archidiales	1
884	Root;k__Plantae;p__Tracheophyta;c__Polypodiopsida;o__Schizaeales	Plantae	Tracheophyta	Polypodiopsida	Schizaeales	1
885	Root;k__Plantae;p__Chlorophyta;c__Chlorophyceae;o__Chlorocystidales	Plantae	Chlorophyta	Chlorophyceae	Chlorocystidales	1
886	Root;k__Plantae;p__Anthocerotophyta;c__Anthocerotopsida;o__Notothyladales	Plantae	Anthocerotophyta	Anthocerotopsida	Notothyladales	1
887	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Orthotrichales	Plantae	Bryophyta	Bryopsida	Orthotrichales	1
888	Root;k__Plantae;p__Marchantiophyta;c__Jungermanniopsida;o__Metzgeriales	Plantae	Marchantiophyta	Jungermanniopsida	Metzgeriales	1
889	Root;k__Plantae;p__Chlorophyta;c__Chlorophyceae;o__Tetrasporales	Plantae	Chlorophyta	Chlorophyceae	Tetrasporales	1
890	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Scouleriales	Plantae	Bryophyta	Bryopsida	Scouleriales	1
891	Root;k__Plantae;p__Tracheophyta;c__Polypodiopsida;o__Osmundales	Plantae	Tracheophyta	Polypodiopsida	Osmundales	1
892	Root;k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	1
893	Root;k__Plantae;p__Charophyta;c__;o__	Plantae	Charophyta			1
894	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Canellales	Plantae	Tracheophyta	Magnoliopsida	Canellales	1
895	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Entwisleiales	Plantae	Rhodophyta	Florideophyceae	Entwisleiales	1
896	Root;k__Plantae;p__Rhodophyta;c__Stylonematophyceae;o__Stylonematales	Plantae	Rhodophyta	Stylonematophyceae	Stylonematales	1
897	Root;k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Prasiolales	Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	1
898	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Gelidiales	Plantae	Rhodophyta	Florideophyceae	Gelidiales	1
899	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Rhodachlyales	Plantae	Rhodophyta	Florideophyceae	Rhodachlyales	1
900	Root;k__Plantae;p__Chlorophyta;c__Chlorophyceae;o__Chaetopeltidales	Plantae	Chlorophyta	Chlorophyceae	Chaetopeltidales	1
901	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Balliales	Plantae	Rhodophyta	Florideophyceae	Balliales	1
902	Root;k__Plantae;p__Tracheophyta;c__Ginkgoopsida;o__	Plantae	Tracheophyta	Ginkgoopsida		1
903	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Funariales	Plantae	Bryophyta	Bryopsida	Funariales	1
904	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Bruniales	Plantae	Tracheophyta	Magnoliopsida	Bruniales	1
905	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Hedwigiales	Plantae	Bryophyta	Bryopsida	Hedwigiales	1
906	Root;k__Plantae;p__Rhodophyta;c__Rhodellophyceae;o__Glaucosphaerales	Plantae	Rhodophyta	Rhodellophyceae	Glaucosphaerales	1
907	Root;k__Plantae;p__Langiophytophyta;c__Langiophytopsida;o__Lyonophytales	Plantae	Langiophytophyta	Langiophytopsida	Lyonophytales	1
908	Root;k__Plantae;p__Marchantiophyta;c__Jungermanniopsida;o__Pelliales	Plantae	Marchantiophyta	Jungermanniopsida	Pelliales	1
909	Root;k__Plantae;p__Marchantiophyta;c__Jungermanniopsida;o__Fossombroniales	Plantae	Marchantiophyta	Jungermanniopsida	Fossombroniales	1
910	Root;k__Plantae;p__Rhodophyta;c__Cyanidiophyceae;o__Cyanidiales	Plantae	Rhodophyta	Cyanidiophyceae	Cyanidiales	1
911	Root;k__Plantae;p__Chlorophyta;c__;o__	Plantae	Chlorophyta			1
912	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Bonnemaisoniales	Plantae	Rhodophyta	Florideophyceae	Bonnemaisoniales	1
913	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Gracilariales	Plantae	Rhodophyta	Florideophyceae	Gracilariales	1
914	Root;k__Plantae;p__Charophyta;c__Klebsormidiophyceae;o__Klebsormidiales	Plantae	Charophyta	Klebsormidiophyceae	Klebsormidiales	1
915	Root;k__Plantae;p__Marchantiophyta;c__Haplomitriopsida;o__Calobryales	Plantae	Marchantiophyta	Haplomitriopsida	Calobryales	1
916	Root;k__Plantae;p__Chlorophyta;c__Prasinophyceae;o__	Plantae	Chlorophyta	Prasinophyceae		1
917	Root;k__Plantae;p__Chlorophyta;c__Prasinophyceae;o__Halosphaerales	Plantae	Chlorophyta	Prasinophyceae	Halosphaerales	1
918	Root;k__Plantae;p__Bryophyta;c__Polytrichopsida;o__Tetraphidales	Plantae	Bryophyta	Polytrichopsida	Tetraphidales	1
919	Root;k__Plantae;p__Chlorophyta;c__Ulvophyceae;o__Cyclocrinales	Plantae	Chlorophyta	Ulvophyceae	Cyclocrinales	1
920	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Aulacomniales	Plantae	Bryophyta	Bryopsida	Aulacomniales	1
921	Root;k__Plantae;p__Chlorophyta;c__Prasinophyceae;o__Chlorodendrales	Plantae	Chlorophyta	Prasinophyceae	Chlorodendrales	1
922	Root;k__Plantae;p__Rhodophyta;c__Rhodophyceae;o__	Plantae	Rhodophyta	Rhodophyceae		1
923	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Pseudoditrichales	Plantae	Bryophyta	Bryopsida	Pseudoditrichales	1
924	Root;k__Plantae;p__Chlorophyta;c__Chlorophyceae;o__	Plantae	Chlorophyta	Chlorophyceae		1
925	Root;k__Plantae;p__Rhodophyta;c__Compsopogonophyceae;o__Compsopogonales	Plantae	Rhodophyta	Compsopogonophyceae	Compsopogonales	1
926	Root;k__Plantae;p__Tracheophyta;c__Liliopsida;o__Acorales	Plantae	Tracheophyta	Liliopsida	Acorales	1
927	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Splachnales	Plantae	Bryophyta	Bryopsida	Splachnales	1
928	Root;k__Plantae;p__Langiophytophyta;c__Langiophytopsida;o__Langiophytales	Plantae	Langiophytophyta	Langiophytopsida	Langiophytales	1
929	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Picramniales	Plantae	Tracheophyta	Magnoliopsida	Picramniales	1
930	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Thoreales	Plantae	Rhodophyta	Florideophyceae	Thoreales	1
931	Root;k__Plantae;p__Anthocerotophyta;c__Leiosporocerotopsida;o__Leiosporocerotales	Plantae	Anthocerotophyta	Leiosporocerotopsida	Leiosporocerotales	1
932	Root;k__Plantae;p__Rhodophyta;c__Bangiophyceae;o__Bangiales	Plantae	Rhodophyta	Bangiophyceae	Bangiales	1
933	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Encalyptales	Plantae	Bryophyta	Bryopsida	Encalyptales	1
934	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Balbianiales	Plantae	Rhodophyta	Florideophyceae	Balbianiales	1
935	Root;k__Plantae;p__Tracheophyta;c__Polypodiopsida;o__Psilotales	Plantae	Tracheophyta	Polypodiopsida	Psilotales	1
936	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Garryales	Plantae	Tracheophyta	Magnoliopsida	Garryales	1
937	Root;k__Plantae;p__Chlorophyta;c__Chlorophyceae;o__Dunaliellales	Plantae	Chlorophyta	Chlorophyceae	Dunaliellales	1
938	Root;k__Plantae;p__Chlorophyta;c__Pedinophyceae;o__Scourfieldiales	Plantae	Chlorophyta	Pedinophyceae	Scourfieldiales	1
939	Root;k__Plantae;p__Marchantiophyta;c__Haplomitriopsida;o__Treubiales	Plantae	Marchantiophyta	Haplomitriopsida	Treubiales	1
940	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Bryoxiphiales	Plantae	Bryophyta	Bryopsida	Bryoxiphiales	1
941	Root;k__Plantae;p__Chlorophyta;c__Pedinophyceae;o__Pedinomonadales	Plantae	Chlorophyta	Pedinophyceae	Pedinomonadales	1
942	Root;k__Plantae;p__Tracheophyta;c__Polypodiopsida;o__Salviniales	Plantae	Tracheophyta	Polypodiopsida	Salviniales	1
943	Root;k__Plantae;p__Chlorophyta;c__Nephroselmidophyceae;o__Nephroselmidales	Plantae	Chlorophyta	Nephroselmidophyceae	Nephroselmidales	1
944	Root;k__Plantae;p__Tracheophyta;c__Gnetopsida;o__Ephedrales	Plantae	Tracheophyta	Gnetopsida	Ephedrales	1
945	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__	Plantae	Bryophyta	Bryopsida		1
946	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Acrosymphytales	Plantae	Rhodophyta	Florideophyceae	Acrosymphytales	1
947	Root;k__Plantae;p__Chlorophyta;c__Ulvophyceae;o__Trentepohliales	Plantae	Chlorophyta	Ulvophyceae	Trentepohliales	1
948	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Colaconematales	Plantae	Rhodophyta	Florideophyceae	Colaconematales	1
949	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Vahliales	Plantae	Tracheophyta	Magnoliopsida	Vahliales	1
950	Root;k__Plantae;p__Rhodophyta;c__Rhodellophyceae;o__Dixoniellales	Plantae	Rhodophyta	Rhodellophyceae	Dixoniellales	1
951	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Gigaspermales	Plantae	Bryophyta	Bryopsida	Gigaspermales	1
952	Root;k__Plantae;p__Marchantiophyta;c__Marchantiopsida;o__Naiaditales	Plantae	Marchantiophyta	Marchantiopsida	Naiaditales	1
953	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Trochodendrales	Plantae	Tracheophyta	Magnoliopsida	Trochodendrales	1
954	Root;k__Plantae;p__Chlorophyta;c__Prasinophyceae;o__Pseudoscourfieldiales	Plantae	Chlorophyta	Prasinophyceae	Pseudoscourfieldiales	1
955	Root;k__Plantae;p__Charophyta;c__Chlorokybophyceae;o__Chlorokybales	Plantae	Charophyta	Chlorokybophyceae	Chlorokybales	1
956	Root;k__Plantae;p__Chlorophyta;c__;o__Marsupiomonadales	Plantae	Chlorophyta		Marsupiomonadales	1
957	Root;k__Plantae;p__Chlorophyta;c__Ulvophyceae;o__Oltmannsiellopsidales	Plantae	Chlorophyta	Ulvophyceae	Oltmannsiellopsidales	1
958	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Corynodactylales	Plantae	Rhodophyta	Florideophyceae	Corynodactylales	1
959	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Plocamiales	Plantae	Rhodophyta	Florideophyceae	Plocamiales	1
960	Root;k__Plantae;p__Charophyta;c__Zygnematophyceae;o__	Plantae	Charophyta	Zygnematophyceae		1
961	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Atractophorales	Plantae	Rhodophyta	Florideophyceae	Atractophorales	1
962	Root;k__Plantae;p__Tracheophyta;c__Liliopsida;o__Petrosaviales	Plantae	Tracheophyta	Liliopsida	Petrosaviales	1
963	Root;k__Plantae;p__Bryophyta;c__Andreaeobryopsida;o__Andreaeobryales	Plantae	Bryophyta	Andreaeobryopsida	Andreaeobryales	1
964	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Sebdeniales	Plantae	Rhodophyta	Florideophyceae	Sebdeniales	1
965	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Disceliales	Plantae	Bryophyta	Bryopsida	Disceliales	1
966	Root;k__Plantae;p__Chlorophyta;c__Chloropicophyceae;o__Chloropicales	Plantae	Chlorophyta	Chloropicophyceae	Chloropicales	1
967	Root;k__Plantae;p__Marchantiophyta;c__Marchantiopsida;o__Neohodgsoniales	Plantae	Marchantiophyta	Marchantiopsida	Neohodgsoniales	1
968	Root;k__Plantae;p__Anthocerotophyta;c__Anthocerotopsida;o__Phymatocerotales	Plantae	Anthocerotophyta	Anthocerotopsida	Phymatocerotales	1
969	Root;k__Plantae;p__Tracheophyta;c__Gnetopsida;o__Gnetales	Plantae	Tracheophyta	Gnetopsida	Gnetales	1
970	Root;k__Plantae;p__Chlorophyta;c__Ulvophyceae;o__Scotinosphaerales	Plantae	Chlorophyta	Ulvophyceae	Scotinosphaerales	1
971	Root;k__Plantae;p__Rhodophyta;c__Porphyridiophyceae;o__Porphyridiales	Plantae	Rhodophyta	Porphyridiophyceae	Porphyridiales	1
972	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__	Plantae	Rhodophyta	Florideophyceae		1
973	Root;k__Plantae;p__Bryophyta;c__Andreaeopsida;o__Andreaeales	Plantae	Bryophyta	Andreaeopsida	Andreaeales	1
974	Root;k__Plantae;p__Charophyta;c__Charophyceae;o__Moellerinales	Plantae	Charophyta	Charophyceae	Moellerinales	1
975	Root;k__Plantae;p__Rhodophyta;c__Compsopogonophyceae;o__Rhodochaetales	Plantae	Rhodophyta	Compsopogonophyceae	Rhodochaetales	1
976	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Diphysciales	Plantae	Bryophyta	Bryopsida	Diphysciales	1
977	Root;k__Plantae;p__Chlorophyta;c__Palmophyllophyceae;o__Palmophyllales	Plantae	Chlorophyta	Palmophyllophyceae	Palmophyllales	1
978	Root;k__Plantae;p__Marchantiophyta;c__Marchantiopsida;o__Blasiales	Plantae	Marchantiophyta	Marchantiopsida	Blasiales	1
979	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Hildenbrandiales	Plantae	Rhodophyta	Florideophyceae	Hildenbrandiales	1
980	Root;k__Plantae;p__Chlorophyta;c__Mamiellophyceae;o__Dolichomastigales	Plantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	1
981	Root;k__Plantae;p__Bryophyta;c__Polytrichopsida;o__Oedipodiales	Plantae	Bryophyta	Polytrichopsida	Oedipodiales	1
982	Root;k__Plantae;p__Rhodophyta;c__Stylonematophyceae;o__Rufusiales	Plantae	Rhodophyta	Stylonematophyceae	Rufusiales	1
983	Root;k__Plantae;p__Charophyta;c__Charophyceae;o__Umbellinales	Plantae	Charophyta	Charophyceae	Umbellinales	1
984	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Amborellales	Plantae	Tracheophyta	Magnoliopsida	Amborellales	1
985	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Timmiales	Plantae	Bryophyta	Bryopsida	Timmiales	1
986	Root;k__Plantae;p__Chlorophyta;c__Chlorophyceae;o__Caulerpales	Plantae	Chlorophyta	Chlorophyceae	Caulerpales	1
987	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Ahnfeltiales	Plantae	Rhodophyta	Florideophyceae	Ahnfeltiales	1
988	Root;k__Plantae;p__Glaucophyta;c__Glaucophyceae;o__Glaucocystales	Plantae	Glaucophyta	Glaucophyceae	Glaucocystales	1
989	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Helicophyllales	Plantae	Bryophyta	Bryopsida	Helicophyllales	1
990	Root;k__Plantae;p__Tracheophyta;c__Gnetopsida;o__	Plantae	Tracheophyta	Gnetopsida		1
991	Root;k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Microthamniales	Plantae	Chlorophyta	Trebouxiophyceae	Microthamniales	1
992	Root;k__Plantae;p__Rhodophyta;c__Rhodellophyceae;o__Rhodellales	Plantae	Rhodophyta	Rhodellophyceae	Rhodellales	1
993	Root;k__Plantae;p__Chlorophyta;c__Picocystophyceae;o__Picocystales	Plantae	Chlorophyta	Picocystophyceae	Picocystales	1
994	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Buxbaumiales	Plantae	Bryophyta	Bryopsida	Buxbaumiales	1
995	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales	Fungi	Basidiomycota	Agaricomycetes	Boletales	1
996	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	1
997	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	Fungi	Basidiomycota	Agaricomycetes	Agaricales	1
998	Root;k__Chromista;p__Foraminifera;c__;o__Allogromiida	Chromista	Foraminifera		Allogromiida	1
999	Root;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	1
1000	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales	Fungi	Ascomycota	Sordariomycetes	Diaporthales	1
1001	Root;k__Chromista;p__Foraminifera;c__Globothalamea;o__Rotaliida	Chromista	Foraminifera	Globothalamea	Rotaliida	1
1002	Root;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	1
1003	Root;k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	1
1004	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	Fungi	Ascomycota	Dothideomycetes	Pleosporales	1
1005	Root;k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales	Fungi	Ascomycota	Pezizomycetes	Pezizales	1
1006	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	1
1007	Root;k__Chromista;p__Foraminifera;c__;o__Endothyrida	Chromista	Foraminifera		Endothyrida	1
1008	Root;k__Chromista;p__;c__Polycystina;o__Nassellaria	Chromista		Polycystina	Nassellaria	1
1009	Root;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	1
1010	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Asterinales	Fungi	Ascomycota	Dothideomycetes	Asterinales	1
1011	Root;k__Chromista;p__Foraminifera;c__Tubothalamea;o__Miliolida	Chromista	Foraminifera	Tubothalamea	Miliolida	1
1012	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Monoblastiales	Fungi	Ascomycota	Dothideomycetes	Monoblastiales	1
1013	Root;k__Chromista;p__Cryptophyta;c__Cryptophyceae;o__Pyrenomonadales	Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	1
1014	Root;k__Chromista;p__Foraminifera;c__;o__Astrorhizida	Chromista	Foraminifera		Astrorhizida	1
1015	Root;k__Fungi;p__Ascomycota;c__;o__	Fungi	Ascomycota			1
1016	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales	Fungi	Basidiomycota	Agaricomycetes	Polyporales	1
1017	Root;k__Chromista;p__Ciliophora;c__Hypotrichea;o__Oxytrichida	Chromista	Ciliophora	Hypotrichea	Oxytrichida	1
1018	Root;k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Arthoniales	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	1
1019	Root;k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Exobasidiales	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	1
1020	Root;k__Chromista;p__Foraminifera;c__;o__	Chromista	Foraminifera			1
1021	Root;k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Robbauerales	Fungi	Basidiomycota	Exobasidiomycetes	Robbauerales	1
1022	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Rhaponeidales	Chromista	Ochrophyta	Bacillariophyceae	Rhaponeidales	1
1023	Root;k__Chromista;p__Myzozoa;c__Conoidasida;o__Eugregarinorida	Chromista	Myzozoa	Conoidasida	Eugregarinorida	1
1024	Root;k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	1
1025	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales	Fungi	Basidiomycota	Agaricomycetes	Corticiales	1
1026	Root;k__Protozoa;p__Euglenozoa;c__Euglenoidea;o__Euglenida	Protozoa	Euglenozoa	Euglenoidea	Euglenida	1
1027	Root;k__Chromista;p__Myzozoa;c__Dinophyceae;o__Peridiniales	Chromista	Myzozoa	Dinophyceae	Peridiniales	1
1028	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	Fungi	Ascomycota	Sordariomycetes	Hypocreales	1
1029	Root;k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	Fungi	Ascomycota	Leotiomycetes	Helotiales	1
1030	Root;k__Chromista;p__Foraminifera;c__Globothalamea;o__Lituolida	Chromista	Foraminifera	Globothalamea	Lituolida	1
1031	Root;k__Protozoa;p__;c__;o__	Protozoa				1
1032	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Microthyriales	Fungi	Ascomycota	Dothideomycetes	Microthyriales	1
1033	Root;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Caliciales	Fungi	Ascomycota	Lecanoromycetes	Caliciales	1
1034	Root;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	1
1035	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Rhopalodiales	Chromista	Ochrophyta	Bacillariophyceae	Rhopalodiales	1
1036	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Eremithallales	Fungi	Ascomycota	Dothideomycetes	Eremithallales	1
1037	Root;k__Chromista;p__Ciliophora;c__Kinetofragminophora;o__Suctorida	Chromista	Ciliophora	Kinetofragminophora	Suctorida	1
1038	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	1
1039	Root;k__Chromista;p__Ciliophora;c__Hypotrichea;o__Urostylida	Chromista	Ciliophora	Hypotrichea	Urostylida	1
1040	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	1
1041	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Cymbellales	Chromista	Ochrophyta	Bacillariophyceae	Cymbellales	1
1042	Root;k__Fungi;p__Basidiomycota;c__Dacrymycetes;o__Dacrymycetales	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	1
1043	Root;k__Chromista;p__Ochrophyta;c__Phaeophyceae;o__Fucales	Chromista	Ochrophyta	Phaeophyceae	Fucales	1
1044	Root;k__Chromista;p__Foraminifera;c__;o__Fusulinida	Chromista	Foraminifera		Fusulinida	1
1045	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	1
1046	Root;k__Chromista;p__Haptophyta;c__Prymnesiophyceae;o__Coccolithales	Chromista	Haptophyta	Prymnesiophyceae	Coccolithales	1
1047	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Chaetocerotales	Chromista	Ochrophyta	Bacillariophyceae	Chaetocerotales	1
1048	Root;k__Chromista;p__Foraminifera;c__Globothalamea;o__Textulariida	Chromista	Foraminifera	Globothalamea	Textulariida	1
1049	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Trypetheliales	Fungi	Ascomycota	Dothideomycetes	Trypetheliales	1
1050	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coronophorales	Fungi	Ascomycota	Sordariomycetes	Coronophorales	1
1051	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales	Fungi	Basidiomycota	Agaricomycetes	Russulales	1
1052	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Naviculales	Chromista	Ochrophyta	Bacillariophyceae	Naviculales	1
1053	Root;k__Chromista;p__Myzozoa;c__Conoidasida;o__Eucoccidiorida	Chromista	Myzozoa	Conoidasida	Eucoccidiorida	1
1054	Root;k__Chromista;p__Ciliophora;c__Gymnostomatea;o__Spathidiida	Chromista	Ciliophora	Gymnostomatea	Spathidiida	1
1055	Root;k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	1
1056	Root;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	1
1057	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__	Fungi	Ascomycota	Sordariomycetes		1
